기준 년코드,기준_분기_코드,상권_코드,상권_코드_명,행정동명,시군구명,총_생활인구_수,남성,여성,10대,20대,30대,40대,50대,60대_이상,00~06시,06~11시,11~14시,14~17시,17~21시,21~24시,월요일,화요일,수요일,목요일,금요일,토요일,일요일
2021,2,2110903,방배아이파크아파트,방배본동,서초구,923212,406528,516685,197662,108173,117375,172109,135560,192334,278509,191182,100272,95093,134081,124076,132744,133673,132795,132263,132193,130365,129179
2021,2,2110902,사당역 4번,남현동,관악구,3980385,1850159,2130227,467686,724878,738183,543763,565811,940064,1118757,816779,425594,424775,647335,547145,555928,555972,561982,552865,555946,591928,605764
2021,2,2110901,인헌고등학교(인헌중학교),인헌동,관악구,1418996,647911,771084,189896,253446,274437,207343,188642,305231,413193,288073,144234,140953,223386,209159,200402,198286,200459,194930,195871,210385,218664
2021,2,2110900,낙성대역 1번(관악구민 종합체육센터),인헌동,관악구,1372784,650484,722300,151238,348831,298790,189921,139444,244561,410014,290306,140935,138408,209622,183499,193707,190843,193536,193177,191079,202941,207502
2021,2,2110899,낙성대역 5번(관악중학교),행운동,관악구,730988,348782,382205,69366,212797,175980,90705,67844,114295,236517,157793,70706,66253,98302,101416,102299,101854,103783,101186,101029,109301,111533
2021,2,2110898,청림동주민센터(상도중학교),청림동,관악구,720270,329567,390702,134449,81941,103941,114151,95698,190089,226592,144099,68089,65612,106635,109242,101437,102271,101668,100392,100824,105304,108377
2021,2,2110897,서울대입구역 8번,행운동,관악구,1557241,739698,817543,154452,424280,331769,202277,165069,279392,480742,325244,165326,157754,225273,202903,218166,217045,219405,216660,217688,233513,234762
2021,2,2110896,관악우성아파트,행운동,관악구,240770,111544,129225,38319,34893,36849,37442,31161,62107,50449,48148,32914,34900,45396,28965,34245,34267,34324,34296,34982,34504,34152
2021,2,2110895,샤로수길,낙성대동,관악구,3220705,1562378,1658327,386025,976214,634689,401038,341959,480779,782668,644955,382687,376063,608652,425681,444789,450326,457053,452563,459297,476723,479951
2021,2,2110894,관악동부센트레빌아파트(은천로35라길),성현동,관악구,356399,166607,189792,50890,60578,57223,55885,47776,84045,118796,74600,33809,30372,47184,51639,50861,50288,51269,49514,50235,51395,52836
2021,2,2110893,관악소방서(문영여고),청룡동,관악구,46229,20765,25464,8378,10000,8160,5898,5724,8069,14980,11110,4971,4311,5144,5713,6715,6843,6751,6756,6735,6213,6216
2021,2,2110892,관악구 중앙길,중앙동,관악구,4656735,2193648,2463087,460475,1206365,928618,596844,556733,907700,1314124,951117,484797,491170,768471,647056,650874,652514,656742,650847,653840,695099,696818
2021,2,2110891,구암초등학교,성현동,관악구,375035,169841,205194,81904,40254,54737,66502,47877,83758,82223,70876,47406,52538,74679,47312,51757,50977,51200,50996,51228,58756,60120
2021,2,2110890,봉천역 1번(관악초등학교),청룡동,관악구,657639,309088,348551,61226,192871,124738,76298,72040,130466,195395,134652,67056,65592,102374,92571,91634,92181,93206,92427,92473,97493,98224
2021,2,2110889,봉천역 6번,은천동,관악구,523619,244702,278915,58574,87405,85443,84268,69414,138515,162215,117136,52215,47429,75421,69202,72973,72486,73758,73413,73532,77939,79520
2021,2,2110888,청룡동주민센터,청룡동,관악구,688690,328444,360246,75231,164823,129201,89939,83937,145558,181838,137651,76455,77961,118959,95828,95723,97330,97058,95311,95916,102690,104661
2021,2,2110887,서울산업정보학교(서울삼성초등학교),대학동,관악구,635436,356610,278826,87655,208973,115977,79798,58336,84696,165363,142069,80024,73402,94047,80531,90231,92225,91684,91765,90917,88724,89890
2021,2,2110886,관악해태어린이공원,서림동,관악구,898024,540022,358001,78013,319630,191838,114955,77838,115748,277318,193535,95027,92050,124488,115604,126835,125526,126800,125542,122690,133068,137563
2021,2,2110885,영락고등학교,서림동,관악구,1348118,670068,678050,130743,285389,271835,192856,170383,296912,429669,288396,129358,125385,188368,186943,186824,186220,189922,184791,185229,203007,212123
2021,2,2110884,봉천역 4번(봉천110안전센터),은천동,관악구,744707,359519,385189,73261,153561,138105,114307,103015,162459,165204,148766,82316,88415,150445,109562,104355,103032,103755,103402,103618,111681,114865
2021,2,2110883,은천초등학교(은천교앞),보라매동,관악구,1303873,632983,670891,126011,284037,250164,188832,172544,282287,374055,262179,134443,136428,209196,187573,183409,181457,184750,180724,180576,194568,198390
2021,2,2110882,신성초등학교,서림동,관악구,1202384,667086,535298,91015,336985,245510,163179,146729,218965,355633,248528,125698,124397,184418,163711,168966,169646,170791,168700,168221,177097,178964
2021,2,2110881,구립대학경로당(관악산샘말공원),대학동,관악구,4404337,2698187,1706149,272460,1383839,968790,667026,463834,648386,1171776,888240,504413,505376,741718,592813,624682,623600,630768,623772,621643,636952,642920
2021,2,2110880,신림역 1번,서원동,관악구,467981,234201,233780,32473,142276,95437,58013,54442,85339,151225,103232,46139,41574,61606,64204,66779,67505,66803,67147,66539,66743,66464
2021,2,2110879,신림현대아파트,삼성동,관악구,336827,169909,166918,26835,71754,60702,47052,49316,81167,85145,63305,38726,40175,61542,47934,47490,47642,47978,47002,47425,49554,49736
2021,2,2110878,미림여고,삼성동,관악구,449180,249142,200038,50464,77383,73072,76311,64261,107688,143218,103074,45833,43254,56577,57224,63414,63335,63806,63648,62348,65831,66796
2021,2,2110877,신림역 8번,신림동,관악구,1123694,580852,542841,68313,334711,248256,149010,129800,193602,285336,225040,130829,133802,197972,150715,155432,155589,158084,156669,156157,169867,171897
2021,2,2110876,서원동주민센터(신관중학교),서원동,관악구,691594,346463,345132,66164,172434,142780,83396,80123,146698,191283,142580,74003,75722,114019,93989,98124,94949,96286,94959,94260,104786,108229
2021,2,2110875,보라매동주민센터(당곡고등학교),보라매동,관악구,335565,155351,180215,41665,66536,66198,46223,38049,76895,110505,72085,33000,29815,44288,45873,46899,46799,47029,46056,46017,50097,52669
2021,2,2110874,원신초등학교(구세군관악영문교회),삼성동,관악구,1311309,676094,635215,144074,240595,186564,195039,183325,361714,345667,255678,148023,146107,229058,186776,188087,186990,186631,186146,186054,187348,190054
2021,2,2110873,당곡중학교,보라매동,관악구,936771,450805,485966,106803,169495,172585,152422,120728,214737,274850,196776,104018,98429,139336,123361,134149,134482,133617,132219,131983,133209,137112
2021,2,2110872,신림초등학교,신원동,관악구,707816,332688,375129,63945,153946,130496,108055,86350,165024,256027,152794,64441,54979,82672,96903,98657,98775,101101,99014,99525,102871,107873
2021,2,2110871,신원동주민센터,신원동,관악구,724391,344834,379558,50401,181303,141964,99760,90799,160163,174444,141829,82714,88841,135490,101072,98009,97665,100654,98075,98859,113390,117739
2021,2,2110870,신림주공2단지(광신고등학교),삼성동,관악구,359501,172394,187107,45778,38706,43528,54245,57444,119799,142234,82677,26836,22818,34714,50221,51706,51311,51911,51351,50634,49755,52831
2021,2,2110869,신림역 5번(신림동주민센터 신림동별빛거리),신림동,관악구,3327175,1733496,1593679,181811,1276022,807433,389546,277633,394732,979151,689146,332535,329083,532557,464705,458736,463340,470975,463528,463038,500193,507364
2021,2,2110868,남부초등학교,신사동,관악구,669999,332819,337182,54746,180179,129451,91194,84233,130195,183935,143937,73538,73317,104932,90343,94996,94636,95275,94272,94785,98102,97932
2021,2,2110867,국제신학대학원대학교(남서울중학교),신원동,관악구,1106993,534306,572686,92718,292504,214293,144002,142862,220613,300046,228643,122105,121031,182019,153146,155328,155184,156561,155060,154892,163686,166283
2021,2,2110866,난우중학교,난곡동,관악구,1174861,552924,621938,186721,157364,163860,176152,180007,310758,345250,250902,126077,119157,174294,159182,166098,164726,166709,166139,164530,170491,176169
2021,2,2110865,남강고등학교(남강중학교),난곡동,관악구,2132465,1000109,1132356,338157,294733,279624,316650,340603,562699,579060,424477,226750,237986,360059,304135,299647,298372,299579,295078,297880,316141,325768
2021,2,2110864,신림우방아파트,신사동,관악구,1432848,693747,739101,144355,328901,263493,191234,181789,323076,462890,319249,137510,127701,195162,190335,201679,201036,202338,199264,198422,209875,220233
2021,2,2110863,난우초등학교,미성동,관악구,1149461,532540,616921,211170,154953,147076,179453,171889,284918,321095,242271,125855,126153,180291,153794,161968,162781,163988,160766,161125,167464,171369
2021,2,2110862,난곡초등학교(난곡동벽화마을),난곡동,관악구,826139,388796,437343,122270,108846,111665,130550,130519,222288,178928,140897,94803,105670,180957,124883,116807,115436,114850,114319,116194,123014,125521
2021,2,2110861,관악구신사동주민센터,신사동,관악구,1706119,825836,880281,158832,391286,327018,239456,238517,351008,511725,343157,177946,176015,262242,235034,239534,239731,242081,239665,239834,251322,253950
2021,2,2110860,호림박물관(성보고등학교),미성동,관악구,432824,211311,221512,56361,90556,79372,62326,60243,83967,104898,96117,54806,53393,71671,51940,60739,60962,60885,60324,60910,63913,65091
2021,2,2110859,난향초등학교,난향동,관악구,390032,185460,204572,62464,45693,45861,68005,62976,105032,103359,79203,46636,42936,64377,53523,55950,55837,55501,55604,55421,54704,57018
2021,2,2110858,신대방역 1번,신사동,관악구,342993,163935,179060,20970,86893,71003,46286,45969,71873,82887,67850,33393,37506,64401,56955,49920,49853,49623,49527,50314,47300,46458
2021,2,2110857,미성동주민센터,미성동,관악구,1087757,513224,574532,205335,150818,157513,171825,157136,245130,333919,222688,111485,106797,162758,150110,153520,152523,154109,151938,152447,158990,164228
2021,2,2110856,미성초등학교,미성동,관악구,730004,341090,388915,108515,135995,129470,117665,95953,142406,198239,147336,81836,83212,120744,98636,103378,102483,102586,101161,101533,109023,109839
2021,2,2110855,신대방역 2번,조원동,관악구,1417588,699675,717912,113769,343403,278540,204975,187906,288995,320327,291546,167447,172489,277286,188492,199555,199951,200723,201449,201801,208084,206027
2021,2,2110854,조원동주민센터,조원동,관악구,344548,171437,173112,39327,62570,55506,51150,56221,79774,112358,72684,35224,34126,45828,44327,48564,48966,48789,48945,48705,49820,50758
2021,2,2110853,KT구로지사,조원동,관악구,1606254,862187,744067,87596,339677,392663,289082,231282,265954,356752,333798,222304,224709,284468,184220,235143,237577,233131,236261,233108,214129,216907
2021,2,2110852,이수역 9번,사당1동,동작구,531100,234647,296452,49051,107060,111486,82555,71654,109293,154326,108122,61033,58024,83606,65988,76886,77094,77035,77904,77658,74176,70346
2021,2,2110851,경문고등학교(동작동성당),사당2동,동작구,1023567,470110,553459,172818,114802,146263,157159,144782,287745,326347,225497,103325,92254,137271,138874,146999,143916,145293,143616,144460,147229,152056
2021,2,2110850,사당역 10번,사당1동,동작구,2228098,1021101,1206998,201992,470179,469056,310641,291392,484841,705033,453297,220396,216020,332694,300661,314863,316023,318114,313562,314380,326143,325014
2021,2,2110849,이수역 10번,사당3동,동작구,794709,351265,443445,113126,109370,140855,118565,111371,201424,206891,156606,90283,93240,139893,107797,110938,110546,112081,110230,110856,118852,121208
2021,2,2110848,양지어린이공원,사당1동,동작구,1036334,483311,553024,124237,197908,204906,158509,129313,221461,337159,222615,101128,96480,141886,137067,144336,144580,146132,144324,143917,153558,159489
2021,2,2110847,예술인마을,사당1동,동작구,1103173,514655,588517,165047,161709,201948,159588,154122,260758,350270,230903,107656,101611,156428,156306,154606,153957,155911,153517,152627,162514,170040
2021,2,2110846,남성역 1번,사당4동,동작구,2894795,1328760,1566036,403227,452146,497616,464024,380208,697574,819094,588822,308502,307821,473311,397246,404753,404591,408918,405576,406938,428306,435713
2021,2,2110845,사당종합체육관,사당3동,동작구,414698,183056,231644,60673,45608,58139,64840,61027,124411,137925,91364,39114,34683,53063,58548,59405,58465,59581,58896,58144,58697,61512
2021,2,2110844,흑석2치안센터,흑석동,동작구,299612,135276,164336,54137,30913,44153,42625,45150,82635,95484,63121,29900,26951,40970,43188,43237,42736,42958,43341,43533,41895,41911
2021,2,2110843,사당5동주민센터,사당5동,동작구,384418,181142,203277,68772,58363,65034,60581,48901,82766,101180,81911,45526,43424,61849,50529,55134,54607,54845,54856,54489,54594,55894
2021,2,2110842,흑리단길,흑석동,동작구,185501,85153,100349,26731,26697,27075,27438,27127,50433,33809,33791,25440,28888,40928,22646,26308,26100,26296,25946,26447,27997,26406
2021,2,2110841,중대부중,흑석동,동작구,1155808,526575,629233,176085,190811,164453,178961,169459,276040,323489,257830,135810,122769,164843,151067,167807,167425,165616,168214,166710,159800,160236
2021,2,2110840,중앙대학교,흑석동,동작구,667674,308133,359541,86831,217526,88409,78032,69894,126982,207394,142851,72440,68611,91065,85311,96103,96797,97212,97023,96037,92451,92053
2021,2,2110839,숭실대입구역 4번,상도1동,동작구,726010,355170,370840,124818,175234,124462,101022,72494,127978,214016,147101,80085,78809,112346,93654,101860,102606,101575,101336,101179,107137,110315
2021,2,2110838,상도1동주민센터앞,상도1동,동작구,132157,62396,69761,20358,28095,16234,17704,17953,31813,44413,23284,12490,13516,20679,17778,18935,18231,18178,18248,18179,19804,20583
2021,2,2110837,숭실대입구역 1번,상도1동,동작구,1562660,729344,833318,245728,345360,223757,218558,191888,337368,381498,313906,180564,188317,290056,208320,219701,217547,220884,221616,218273,231765,232874
2021,2,2110836,상도역 5번,상도1동,동작구,2186772,1002832,1183940,256517,585140,311229,268390,261607,503890,695974,462678,219527,214103,311225,283266,303567,304518,305668,302244,304395,327583,338798
2021,2,2110835,상도역 1번,상도1동,동작구,203693,91754,111938,22720,50275,34909,27845,25196,42747,39053,42307,27118,27546,40567,27102,28576,29594,29041,29325,29794,29221,28143
2021,2,2110834,동작구자원봉사센터,노량진1동,동작구,287720,151359,136361,42430,66750,54143,35651,31704,57040,77538,59086,33062,33422,49081,35531,39783,39463,39447,39406,39802,44167,45652
2021,2,2110833,상도역 2번,상도2동,동작구,468561,217366,251194,78804,83476,76844,80180,56715,92543,103339,91251,54754,59881,91590,67747,66056,67620,67402,66647,66419,67164,67255
2021,2,2110832,노량진초등학교,노량진1동,동작구,860603,473941,386661,57599,338853,173608,89182,83034,118329,199148,176635,110734,109514,156972,107599,123085,124138,124908,124400,125076,119909,119086
2021,2,2110831,상도4동주민센터,상도4동,동작구,416056,188947,227109,70413,56651,70538,64685,52424,101344,122417,83415,43727,42791,65333,58372,58804,58399,58246,58373,58718,60415,63104
2021,2,2110830,상도초등학교,상도4동,동작구,618923,289005,329918,114376,76348,99981,92362,85183,150675,186562,131020,66848,61248,89486,83760,88170,88180,88198,87828,87092,88199,91260
2021,2,2110829,장승배기역 5번,노량진2동,동작구,808609,396193,412418,66686,149910,131765,100653,135446,224150,262504,178396,81834,77106,107928,100842,113484,113590,114710,114778,112924,117943,121180
